"PPT_sum";"Tair_mean";"Tair_min";"Tair_max";"WS_mean";"RG_sum";"RHair_min";"RHair_mean";"RHair_max";"DATE"
0;10.76;6.98;12.88;2.169;5.527;71.15;85.5705142832045;100;"01/01/2006"
0;8.99;5.36;15.98;0.7163;6.199;52.62;88.8745427800827;100;"02/01/2006"
0;10.19;5.757;13.43;3.966;7.828;61.11;74.3419081932192;100;"03/01/2006"
0;7.657;4;13.18;2.265;7.951;51.93;71.4008087455545;92.0160899955298;"04/01/2006"
0;7.376;4.72;12.5;2.473;6.199;56.72;81.1276258781531;97.5056073892156;"05/01/2006"
0;6.29;5.19;10.16;6.68;6.876;54.56;66.6075490457171;71.8921452019439;"06/01/2006"
0;8.618;6.488;12.79;5.163;7.517;55.98;71.2661863043885;82.4408828507259;"07/01/2006"
0;8.732;7.15;12.13;4.061;6.542;55.27;66.1343683421645;73.6651706835335;"08/01/2006"
0;7.383;4.626;11.55;3.44;6.199;56;72.9893810351475;88.3460693148964;"09/01/2006"
0;3.092;2.481;10.46;2.745;8.708;50.6;88.7523678798334;92.6944561320988;"10/01/2006"
0;5.64;0.5277;11.05;1.543;4.945;60.91;85.8879150023061;100;"11/01/2006"
3.976;7.65;5.232;9.376;1.969;0.533;92.3;100;100;"12/01/2006"
40.28;11.07;8.067;10.99;6.64;1.795;88.44;89.2246090900354;100;"13/01/2006"
0.1;4.715;3.121;6.389;6.461;7.951;61.98;78.8363600323151;88.2073332457732;"14/01/2006"
1.591;2.806;1.46;4.67;2.473;7.517;60.66;76.4598097888847;84.185797870594;"15/01/2006"
52.38;6.295;1.256;10.97;2.009;1.298;64.96;94.3081729869088;100;"16/01/2006"
1.696;9.946;6.02;11.61;4.37;2.885;77.06;82.8281837597669;100;"17/01/2006"
0;6.03;3.417;9.01;1.814;7.951;64.81;80.1164190642127;96.1948959985054;"18/01/2006"
0;7.271;5.758;11.82;3.765;7.951;56.21;73.3120090512243;81.3754161843063;"19/01/2006"
3.845;9.47;6.36;11.57;2.013;7.654;73.95;82.8791250611331;100;"20/01/2006"
5.73;12.88;10.76;14.61;2.683;5.22;75.46;88.9318381901272;100;"21/01/2006"
13.05;11.42;9.876;11.82;0.7774;0.86;96.67;97.3921881094017;100;"22/01/2006"
0;9.331;5.49;12.91;7.614;5.749;56.59;72.4950370396117;94.3018914522377;"23/01/2006"
0;6.667;5.75;9.18;8.023;8.917;58.68;70.5415118082533;75.1588491011943;"24/01/2006"
0;4.88;0.4057;9.733;2.104;9.753;51.19;75.6135248796957;100;"25/01/2006"
0;7.837;0.692;12.82;2.93;7.828;58.11;83.2515197605488;100;"26/01/2006"
0;11.34;11.6;10.97;3.334;0.6358;92.05;91.463677504837;89.9017977831337;"27/01/2006"
8.276;11.34;11.94;11.59;3.334;0.5859;94.24;98.7963110611048;94.9515580899096;"28/01/2006"
0;11.03;7.53;13.26;6.182;9.511;50;58.7533016825143;74.3927938820573;"29/01/2006"
0;9.312;4.611;13.31;4.369;10.82;43.72;57.9480063095922;80.0463739088332;"30/01/2006"
0.3273;8.05;2.28;13.53;1.154;11.52;51.43;69.133460435292;100;"31/01/2006"
0;7.326;2.08;11.92;1.554;2.352;62.63;83.1085372833727;100;"01/02/2006"
0;8.92;6.735;10.89;2.741;6.063;75.79;84.1853415596179;97.7200749452237;"02/02/2006"
0;6.91;4.04;9.94;1.697;6.561;80.9;89.1337892147484;100;"03/02/2006"
0;8.61;8.63;8.788;2.584;1.677;87.33;91.2777868856001;91.1541143366343;"04/02/2006"
0;8.938;7.233;11.18;2.402;8.965;74.22;81.2597335505699;91.2625119886085;"05/02/2006"
15.07;8.238;6.6;8.358;3.366;1.094;80.09;86.1966452153511;96.4251779806808;"06/02/2006"
