"PPT_sum";"Tair_mean";"Tair_min";"Tair_max";"WS_mean";"RG_sum";"RHair_min";"RHair_mean";"RHair_max";"DATE"
0;3.549;1.55;6.707;7.961;4.097;46.51;56.5805274589536;65.2438065037233;"01/01/2006"
0;-3.354;-4.629;-1.218;5.314;3.356;58.02;73.732161749787;81.1642248268223;"02/01/2006"
0.9;-3.865;-3.906;-1.048;4.222;5.483;60.9;66.5235023933832;66.729069053808;"03/01/2006"
0;-1.91;0.02207;3.129;2.913;4.906;60.22;100;92.6702868476524;"04/01/2006"
0;-0.8546;-2.715;5.911;1.53;4.344;54.16;89.8779101638818;100;"05/01/2006"
0;-0.517;-1.753;5.825;1.129;6.783;58.74;95.2233813881616;100;"06/01/2006"
0;-1.934;-0.4129;4.466;2.736;6.083;73.94;100;100;"07/01/2006"
1.448;1.609;1.443;6.323;3.1;6.783;51.55;76.8492822230325;77.7717455888294;"08/01/2006"
2.002;0.02086;-1.847;5.723;1.408;5.483;58.71;89.2933007271766;100;"09/01/2006"
4.429;2.654;-1.397;6.401;1.865;2.994;66.07;82.6939902671353;100;"10/01/2006"
11.74;8.416;7.819;9.16;2.64;0.6782;93.29;100;100;"11/01/2006"
0;8.306;7.843;8.802;1.74;6.323;78.37;83.7006200490201;86.3814932877913;"12/01/2006"
2.275;3.824;3.6;5.454;4.748;4.21;76.98;81.960274604245;83.2663833720495;"13/01/2006"
0;-3.109;-3.019;-1.222;6.517;5.184;58.27;60.6406125044161;60.2341531051176;"14/01/2006"
0.5873;0.9478;-1.908;6.11;3.841;6.783;55.27;74.317497366347;91.5717357492981;"15/01/2006"
0.09;6.32;5.082;7.451;5.772;4.69;69.7;75.3368083665194;82.098847959416;"16/01/2006"
9.838;8.55;8.143;10.01;5.884;3.685;82.68;96.4659099302433;99.17065661676;"17/01/2006"
0;7.581;6.524;9.01;7.294;5.483;64.98;74.9781862072016;80.6223083440567;"18/01/2006"
3.692;8.13;4.56;11.25;3.668;6.083;67.13;79.7832996908084;100;"19/01/2006"
0;7.21;5.934;8.518;3.682;6.783;63.38;69.5453273779201;75.9397539133175;"20/01/2006"
0;9.18;7.752;12.69;2.914;2.283;60.93;78.1045884402749;86.0541459933869;"21/01/2006"
0;7.878;5.54;8.472;5.872;4.444;62.03;66.6542444682497;78.2971579339789;"22/01/2006"
0;6.705;5.172;9.532;2.183;1.544;72.59;89.0050207142497;98.9804640981531;"23/01/2006"
0.1833;10.46;7.834;12.58;3.451;6.628;69;78.4182882799897;93.6271825348972;"24/01/2006"
0.08889;9.9;3.735;15.72;4.216;7.957;45.1;69.4394814501807;100;"25/01/2006"
0;8.3;4.947;11.61;4.739;8.596;42.73;54.7313260085115;68.9573617743403;"26/01/2006"
0;5.61;3.709;10.6;3.64;10.12;47.31;64.2682187627738;73.4197730023262;"27/01/2006"
1.696;6.63;2.19;6.677;4.213;7.052;74.12;69.836905645179;95.3698197614568;"28/01/2006"
0.1833;3.368;2.059;5.752;4.313;8.21;69.92;78.8372963861851;86.5349656323315;"29/01/2006"
